"","term","estimate","std.error","statistic","p.value","variable","BH"
"224","DietPalmOil",0.512118530088726,0.185371716616969,2.76265732138043,0.0077422130146769,"allantoin",0.0441071529320987
"225","SEXM",0.353159253562401,0.0942992499841774,3.74509079999744,0.000427629659917287,"alpha-ketoglutarate",0.00510440482948888
"226","DietCoconutOil",-0.19592969475624,0.215412472005448,-0.909555946005225,0.366954944739953,"alpha-ketoglutarate",0.530673304700856
"227","DietFishOil",0.128070827998217,0.221055586888882,0.57936028580266,0.564669557944151,"alpha-ketoglutarate",0.712726115211435
"228","DietKetogenic",0.114563496108338,0.210599051890215,0.543988660348098,0.58860867726926,"alpha-ketoglutarate",0.731625992242121
"229","DietLard",-0.269732333002773,0.210599051890215,-1.28078607468463,0.205547962836349,"alpha-ketoglutarate",0.368028733459368
"230","DietMilkFat",0.00874953327500428,0.210599051890215,0.0415459290840749,0.967008453514952,"alpha-ketoglutarate",0.972344920026758
"231","DietOliveOil",0.0798505363861154,0.210599051890215,0.379159049717571,0.706003669045775,"alpha-ketoglutarate",0.8130394473544
"232","DietPalmOil",-0.134451443780551,0.210599051890215,-0.63842378478817,0.52580026281353,"alpha-ketoglutarate",0.678219206922427
"233","SEXM",0.971137802310124,0.139891637819827,6.94207185965536,4.31399395681254e-09,"anserine",2.70343621293586e-07
"234","DietCoconutOil",0.0589335089439859,0.319561433635116,0.184419966682456,0.854350237632031,"anserine",0.910016117137801
"235","DietFishOil",-0.49284272398029,0.327932916797298,-1.50287665170534,0.138489560171081,"anserine",0.286110300133662
"236","DietKetogenic",0.126051564141773,0.312420791227591,0.403467271324933,0.68814097475974,"anserine",0.798583353424883
"237","DietLard",0.13278431041955,0.31242079122759,0.425017521714234,0.672452615802266,"anserine",0.786445360938265
"238","DietMilkFat",0.0132013198639948,0.31242079122759,0.0422549338413844,0.96644577225086,"anserine",0.972344920026758
"239","DietOliveOil",0.154184560475106,0.31242079122759,0.493515683989119,0.623578269061202,"anserine",0.758787796656996
"240","DietPalmOil",0.104679560141773,0.31242079122759,0.335059519343949,0.738832072741131,"anserine",0.832986085009491
"241","SEXM",-0.348144575119058,0.19665452480182,-1.77033595067239,0.0821143952846734,"arginine",0.211472689226282
"242","DietCoconutOil",-1.42238863456309,0.449227722656593,-3.16629754315145,0.00249847705356769,"arginine",0.0197774183608727
"243","DietFishOil",0.0899531062319743,0.46099604611611,0.195127717449702,0.84599920621214,"arginine",0.903993250744022
"244","DietKetogenic",0.110998361638625,0.43918966990865,0.252734454482303,0.801398840200456,"arginine",0.877650199970821
"245","DietLard",-0.475067051639152,0.439189669908649,-1.08168994898711,0.28402642462053,"arginine",0.454682351864336
"246","DietMilkFat",-1.30847992925026,0.43918966990865,-2.97930488556897,0.00426605876111565,"arginine",0.0305531065557997
"247","DietOliveOil",-0.830264718139152,0.439189669908649,-1.89044682747626,0.0638768596298919,"arginine",0.179236561349547
"248","DietPalmOil",-0.734520926528041,0.43918966990865,-1.67244581750026,0.100015145187724,"arginine",0.239125855082995
"249","SEXM",0.0611313511683343,0.0656434973676986,0.931262861055532,0.355715144598219,"asparagine",0.51914434711984
"250","DietCoconutOil",0.294949999120666,0.149952709501208,1.9669534488691,0.0541507496159131,"asparagine",0.160954006763505
"251","DietFishOil",-0.0129226528762386,0.153880988857177,-0.083978228709153,0.933373231917197,"asparagine",0.96041764054315
"252","DietKetogenic",0.187859712525851,0.146601996417944,1.28142670029054,0.205324571502434,"asparagine",0.368028733459368
"253","DietLard",0.322315332803629,0.146601996417944,2.19857396678793,0.0320566401704325,"asparagine",0.112123690270536
"254","DietMilkFat",0.62095509241474,0.146601996417944,4.23565236208978,8.57098116318967e-05,"asparagine",0.00131538323157523
"255","DietOliveOil",0.460849146581407,0.146601996417944,3.14353936400419,0.00266919573071033,"asparagine",0.0209086998905643
"256","DietPalmOil",0.464940085803629,0.146601996417944,3.17144443570976,0.00246131664841163,"asparagine",0.019690533187293
"257","SEXM",0.586652563065423,0.199754310404963,2.93687060807899,0.00480419132780065,"aspartate",0.0325733069129613
"258","DietCoconutOil",0.664378896855956,0.456308717251694,1.45598554605191,0.150980438051851,"aspartate",0.2998205488727
"259","DietFishOil",0.204195827583845,0.468262540026163,0.436071242368515,0.664461551075168,"aspartate",0.786445360938265
"260","DietKetogenic",0.613408962130426,0.446112438745035,1.37500977075648,0.174604957723731,"aspartate",0.329366754792883
"261","DietLard",0.43153606307487,0.446112438745034,0.967325780668279,0.337540430137141,"aspartate",0.502634462303228
"262","DietMilkFat",0.742414131685981,0.446112438745034,1.66418612709943,0.101661762522587,"aspartate",0.240407689990521
"263","DietOliveOil",0.132489289408203,0.446112438745034,0.296986315335459,0.767575776152288,"aspartate",0.855136272098549
"264","DietPalmOil",0.679854659297092,0.446112438745034,1.52395360508127,0.133148131651126,"aspartate",0.279903460509162
"265","SEXM",-0.106365129510994,0.0569591209669313,-1.86739415400646,0.0670835765399916,"betaine",0.187534756721464
"266","DietCoconutOil",-0.173904351348901,0.130114556083986,-1.33654801263473,0.186775362874397,"betaine",0.344925649886172
"267","DietFishOil",-0.0345347358854005,0.13352313953857,-0.258642329747083,0.7968595217318,"betaine",0.877650199970821
"268","DietKetogenic",0.619462025178267,0.127207129156897,4.86971154277227,9.53325682091162e-06,"betaine",0.000224031535291423
"269","DietLard",-0.0248957570439558,0.127207129156897,-0.195710391461231,0.845545275845529,"betaine",0.903993250744022
"270","DietMilkFat",0.411536064900489,0.127207129156897,3.2351651014221,0.00204226094797358,"betaine",0.0166914896621591
"271","DietOliveOil",0.186670640789378,0.127207129156897,1.46745423803361,0.147846741305895,"betaine",0.298071714375424
"272","DietPalmOil",0.1710009780116,0.127207129156897,1.34427196922813,0.184280972906355,"betaine",0.343018048578166
"273","SEXM",0.571211658426061,0.127355934946591,4.48515931876759,3.66311647197383e-05,"butyryl-carnitine",0.000724911470243242
"274","DietCoconutOil",-0.0187994155801091,0.29092550339492,-0.0646193453675652,0.9487072060076,"butyryl-carnitine",0.965396236695149
"275","DietFishOil",-5.16230272811218,0.298546817160525,-17.2914344798942,4.02607048088916e-24,"butyryl-carnitine",1.61667391228168e-21
"276","DietKetogenic",-1.88881643484116,0.284424734627733,-6.64083043731523,1.35483006512888e-08,"butyryl-carnitine",6.79221472651277e-07
"277","DietLard",-0.351350391007825,0.284424734627733,-1.23530181532097,0.2218757391257,"butyryl-carnitine",0.387868910015038
"278","DietMilkFat",-0.219102659730047,0.284424734627733,-0.770336166496975,0.444338274052874,"butyryl-carnitine",0.602058346104075
"279","DietOliveOil",0.237137151214397,0.284424734627733,0.833743069233313,0.407968048283792,"butyryl-carnitine",0.567083128113516
"280","DietPalmOil",-0.283986225674492,0.284424734627733,-0.998458260130521,0.322352136270424,"butyryl-carnitine",0.488727432409998
"281","SEXM",0.255387803589144,0.108584202428187,2.35197936604126,0.0222155665634059,"carnitine",0.0852352349779655
"282","DietCoconutOil",0.360238525741085,0.248044300137282,1.45231527409301,0.151994206692502,"carnitine",0.300004691208358
"283","DietFishOil",-4.39528819664541,0.254542264107632,-17.2674200571536,4.29966466032362e-24,"carnitine",1.61667391228168e-21
"284","DietKetogenic",-0.649284284170628,0.242501717515977,-2.6774420025617,0.00971594618430295,"carnitine",0.0510936470671036
"285","DietLard",-0.0279502027817396,0.242501717515977,-0.115257751854472,0.908653119331582,"carnitine",0.947286203618619
"286","DietMilkFat",0.0722465321627049,0.242501717515977,0.297921733927286,0.766865435403371,"carnitine",0.855136272098549
"287","DietOliveOil",0.330212384273816,0.242501717515977,1.36169090947597,0.178748733462861,"carnitine",0.335209594922871
"288","DietPalmOil",0.166961876496038,0.242501717515977,0.688497707176191,0.493981899316412,"carnitine",0.64616222287109
"289","SEXM",-0.501471102272732,0.178953635569646,-2.80224037179489,0.00695717724000929,"carnosine",0.0411952542085589
"290","DietCoconutOil",0.588455160614771,0.408792700036191,1.43949527612082,0.155577029407328,"carnosine",0.303880327569639
"291","DietFishOil",-0.414594758377922,0.419501755776263,-0.988302796518074,0.327255477806976,"carnosine",0.491443034109395
"292","DietKetogenic",0.565499937967678,0.399658173204964,1.41495902218835,0.162617366356021,"carnosine",0.31275769693025
"293","DietLard",0.432817069856566,0.399658173204963,1.08296814346543,0.283463626476202,"carnosine",0.454682351864336
"294","DietMilkFat",0.189006278078788,0.399658173204964,0.472919836877343,0.638108524752534,"carnosine",0.769002581112028
"295","DietOliveOil",0.482203414245456,0.399658173204963,1.20653960452889,0.232681866254533,"carnosine",0.402925708471615
"296","DietPalmOil",0.282388459856567,0.399658173204964,0.706574965281004,0.482760312142943,"carnosine",0.639304151918613
"297","SEXM",-0.0836012980236231,0.0933523700508991,-0.895545533316836,0.37432893055182,"choline",0.537204877433146
"298","DietCoconutOil",0.285116592339862,0.213249467027635,1.33700963624408,0.186625569126142,"choline",0.344925649886172
"299","DietFishOil",-0.0930393089564679,0.218835918128003,-0.425155567478857,0.672352581290602,"choline",0.786445360938265
"300","DietKetogenic",-0.168124194154505,0.208484379544086,-0.806411466039611,0.423417132307782,"choline",0.582101797980716
"301","DietLard",0.084346949067717,0.208484379544086,0.40457203197749,0.687333286623339,"choline",0.798583353424883
"302","DietMilkFat",0.23782523440105,0.208484379544086,1.14073406804446,0.258835693575479,"choline",0.436422514728162
"303","DietOliveOil",0.293093714845495,0.208484379544086,1.40583057342921,0.165298774318319,"choline",0.315494107328366
"304","DietPalmOil",0.207350168845495,0.208484379544086,0.994559732959029,0.324228603030536,"choline",0.489598211805147
"305","SEXM",-0.0477085646135101,0.0671326530301395,-0.710661093523164,0.480243663927353,"cis-aconitate",0.63919156685552
"306","DietCoconutOil",0.27292023653635,0.15335446192767,1.77966935624653,0.0805564205431535,"cis-aconitate",0.208891131891212
"307","DietFishOil",-0.156217740668186,0.157371856271128,-0.992666315119563,0.325142586788305,"cis-aconitate",0.489994439408428
"308","DietKetogenic",0.43916308434949,0.149927736237504,2.9291650455777,0.0049084344196833,"cis-aconitate",0.0326649795009013
"309","DietLard",0.238969393405045,0.149927736237503,1.59389716274038,0.116588221267702,"cis-aconitate",0.26171445490541
"310","DietMilkFat",0.354029936516156,0.149927736237504,2.36133717083095,0.021713491102793,"cis-aconitate",0.0838936708099097
"311","DietOliveOil",0.406498333182822,0.149927736237504,2.71129507710888,0.00888234522296041,"cis-aconitate",0.0480541266738578
"312","DietPalmOil",0.354680991405045,0.149927736237504,2.36567962877254,0.021483968414335,"cis-aconitate",0.0838936708099097
"313","SEXM",-0.120197561004903,0.0932863256860719,-1.2884799580315,0.202877014283028,"citrate",0.364984485025926
"314","DietCoconutOil",0.327822583112989,0.213098598596637,1.5383610463507,0.129592093893538,"citrate",0.276071542798698
"315","DietFishOil",0.00173321744299675,0.218681097428687,0.00792577622563819,0.99370437968425,"citrate",0.995027554623909
"316","DietKetogenic",0.732754767800218,0.208336882288088,3.51716297063025,0.000872973596225687,"citrate",0.00924614287833404
"317","DietLard",0.159737100411329,0.208336882288088,0.766725020826818,0.446465354607811,"citrate",0.602768306400492
"318","DietMilkFat",0.477326237133551,0.208336882288088,2.29112690893351,0.0257408537764557,"citrate",0.0958273368311618
"319","DietOliveOil",0.348665720133551,0.208336882288088,1.67356694745684,0.0997933340879001,"citrate",0.239125855082995
"320","DietPalmOil",0.22743853852244,0.208336882288088,1.09168638804884,0.279645612516474,"citrate",0.453218751319802
"321","SEXM",-0.214755378898177,0.0528444129547845,-4.06391833857497,0.000152004767436617,"citrulline",0.0022413251982811
"322","DietCoconutOil",0.284956328164816,0.120715123695861,2.36056858031109,0.0217543428296973,"citrulline",0.0838936708099097
"323","DietFishOil",0.481741251582806,0.123877472211904,3.8888527750933,0.000269567279484021,"citrulline",0.00355639638898218
"324","DietKetogenic",0.36333275785103,0.118017728325941,3.07862863490797,0.00321817869040808,"citrulline",0.0240560467553318
"325","DietLard",0.121410410462141,0.118017728325941,1.02874722454266,0.308021487420455,"citrulline",0.471755923707092
"326","DietMilkFat",0.447444220017697,0.118017728325941,3.7913305599473,0.000368986799914074,"citrulline",0.00448227999561885
"327","DietOliveOil",0.422394660462141,0.118017728325941,3.57907804576253,0.0007207640832005,"citrulline",0.00808977000845934
"328","DietPalmOil",0.223271490962141,0.118017728325941,1.89184704814442,0.0636863430661151,"citrulline",0.179236561349547
"329","SEXM",0.178409138178932,0.061182255332532,2.91602748557175,0.00509102036167591,"creatine",0.0335828711577218
"330","DietCoconutOil",0.199350214569607,0.139761672189977,1.42635825291667,0.159316394604549,"creatine",0.308778166862426
"331","DietFishOil",0.421173663252031,0.143422979100975,2.93658426210426,0.00480802801507806,"creatine",0.0325733069129613
"332","DietKetogenic",0.485733764836492,0.136638679180357,3.55487748967,0.000776972720038791,"creatine",0.00846787660100248
"333","DietLard",0.226438586558714,0.136638679180357,1.65720708014035,0.103070293477939,"creatine",0.241460625219345
"334","DietMilkFat",0.459684958447603,0.136638679180357,3.36423742680386,0.00139067622331869,"creatine",0.0127535185358007
"335","DietOliveOil",0.496235843392047,0.136638679180357,3.6317377068395,0.000611558767155732,"creatine",0.00696806352880471
"336","DietPalmOil",0.388728913503158,0.136638679180357,2.84494050904908,0.00619310418404488,"creatine",0.0386267780941848
"337","SEXM",0.066351657765155,0.0779890596258211,0.850781610696417,0.398513933239535,"creatinine",0.559048896540778
"338","DietCoconutOil",0.179724820298484,0.178154292066981,1.00881555090972,0.317402301234047,"creatinine",0.482195011167683
"339","DietFishOil",0.368620839335282,0.182821362305539,2.01628975239353,0.0485758307557435,"creatinine",0.148491970440322
"340","DietKetogenic",0.41190774663266,0.174173410899485,2.36492897799637,0.021523488686792,"creatinine",0.0838936708099097
"341","DietLard",-0.0427004496451177,0.174173410899485,-0.245160552489611,0.807228317737191,"creatinine",0.879564391926312
"342","DietMilkFat",0.381548481188216,0.174173410899485,2.19062415564914,0.0326580328489531,"creatinine",0.112140825125172
"343","DietOliveOil",0.382160390910438,0.174173410899485,2.19413737686392,0.0323910493625469,"creatinine",0.112140825125172
"344","DietPalmOil",0.359741033410438,0.174173410899485,2.06541877748518,0.0435233298047557,"creatinine",0.137519092492337
"345","SEXM",0.189351940021494,0.0710158168455678,2.6663347467123,0.010004679135378,"cytidine",0.0522466577069741
"346","DietCoconutOil",-0.0449249776771493,0.162224966378383,-0.276930109341885,0.782853422267479,"cytidine",0.867018812290345
"347","DietFishOil",-0.183949634800614,0.166474739447285,-1.10497025201149,0.273897438655722,"cytidine",0.451658739787699
"348","DietKetogenic",-0.391490380023178,0.158600028095613,-2.46841305593695,0.0166503408721309,"cytidine",0.0727674606185849
"349","DietLard",-0.300146894467622,0.158600028095613,-1.89247693125676,0.0636007973355255,"cytidine",0.179236561349547
"350","DietMilkFat",0.0446277492546003,0.158600028095613,0.281385506613506,0.779451885595177,"cytidine",0.867018812290345
"351","DietOliveOil",-0.0406003879120663,0.158600028095613,-0.255992312230803,0.798894801311791,"cytidine",0.877650199970821
"352","DietPalmOil",-0.175187491967622,0.158600028095613,-1.10458676502888,0.274062209769242,"cytidine",0.451658739787699
"353","SEXM",-1.25381291056003,0.436054072719998,-2.87536108248926,0.00569691938482447,"dihydroxyacetone-phosphate",0.0368135613195712
"354","DietCoconutOil",-1.062760071219,0.996100029941058,-1.06692103129631,0.290585640520716,"dihydroxyacetone-phosphate",0.460042950887534
"355","DietFishOil",-1.00361508795543,1.02219465135279,-0.981823849916672,0.330409547476485,"dihydroxyacetone-phosphate",0.494956134865172
"356","DietKetogenic",-1.38334409681956,0.973842043315374,-1.42050151389035,0.161005820010752,"dihydroxyacetone-phosphate",0.311250325573484
"357","DietLard",-0.577950105986222,0.973842043315373,-0.593474177823165,0.555253458131653,"dihydroxyacetone-phosphate",0.704132547242838
"358","DietMilkFat",-1.67227042843067,0.973842043315374,-1.71718857273562,0.0914711106473994,"dihydroxyacetone-phosphate",0.227769123201471
"359","DietOliveOil",-1.55022534743067,0.973842043315374,-1.59186529075397,0.117044711209443,"dihydroxyacetone-phosphate",0.261957210802086
"360","DietPalmOil",-1.40649600098622,0.973842043315374,-1.44427529150201,0.154233529664913,"dihydroxyacetone-phosphate",0.302040662260454
"361","SEXM",0.388074999625297,0.111541040281938,3.4792126614955,0.00098090763660403,"fumarate",0.0097058229306083
"362","DietCoconutOil",-0.536608364887529,0.254798752070913,-2.10600860689532,0.0396992648584774,"fumarate",0.129799335537283
"363","DietFishOil",-0.581879026932152,0.261473660987307,-2.22538294960577,0.0300998390929115,"fumarate",0.106769240555988
"364","DietKetogenic",-0.0449675337833467,0.249105240329757,-0.180516209630195,0.857399024831464,"fumarate",0.911971805761331
"365","DietLard",-0.311457421783346,0.249105240329757,-1.25030457557235,0.216387767088193,"fumarate",0.3819802836862
"366","DietMilkFat",-0.307432382338902,0.249105240329757,-1.23414658773109,0.222302526883619,"fumarate",0.387868910015038
"367","DietOliveOil",-0.206034168005569,0.249105240329757,-0.82709688376217,0.411692704901726,"fumarate",0.569104621481797
"368","DietPalmOil",-0.380845115672235,0.249105240329757,-1.52885228415141,0.131930437241122,"fumarate",0.278684519116078
"369","SEXM",0.128067254673039,0.0845595092389158,1.51452220839167,0.135517694896035,"glucose",0.283869934712586
"370","DietCoconutOil",-0.0202794280673021,0.193163497268311,-0.104985819547123,0.916762198575137,"glucose",0.950145193008803
"371","DietFishOil",0.311478226552199,0.198223760475091,1.5713465722054,0.121735727130573,"glucose",0.268024567360316
"372","DietKetogenic",0.0367784689145321,0.188847233429806,0.194752489864791,0.846291553888021,"glucose",0.903993250744022
"373","DietLard",-0.010021248363246,0.188847233429806,-0.0530653702532044,0.957868674028917,"glucose",0.972088047057686
"374","DietMilkFat",0.466012443970087,0.188847233429806,2.46766889568072,0.0166815057107547,"glucose",0.0727674606185849
"375","DietOliveOil",0.57648048880342,0.188847233429806,3.05262872181656,0.00346638307528685,"glucose",0.0253079618700554
"376","DietPalmOil",0.338753195525643,0.188847233429806,1.79379485403771,0.0782454761854703,"glucose",0.206963206935942
"377","SEXM",0.255382570841968,0.10572865045541,2.41545285730922,0.0190040150340239,"glutamate",0.0772487530031676
"378","DietCoconutOil",-0.0609493052216974,0.241521220584695,-0.252355900960363,0.801689938655086,"glutamate",0.877650199970821
"379","DietFishOil",-0.197258427938343,0.247848300822241,-0.795883721146906,0.429460524781964,"glutamate",0.587189662974612
"380","DietKetogenic",-0.385473353737422,0.236124397036853,-1.63250116707449,0.108185043404676,"glutamate",0.248792515719622
"381","DietLard",0.0402424531514675,0.236124397036852,0.170429035103843,0.86528699837363,"glutamate",0.919061896577641
"382","DietMilkFat",0.229985156540357,0.236124397036853,0.973999973854723,0.334245198739715,"glutamate",0.498715058437035
"383","DietOliveOil",-0.0715605301818656,0.236124397036852,-0.303062839248657,0.762964974696086,"glutamate",0.852525499214646
"384","DietPalmOil",0.138655384540356,0.236124397036852,0.587213292147512,0.559420682954043,"glutamate",0.708222817477172
"385","SEXM",0.0453125474556751,0.051425128054607,0.881136307673535,0.382010273815019,"glutamine",0.543046740848571
"386","DietCoconutOil",0.200148429691935,0.117472980530581,1.70378268081682,0.0939654968034052,"glutamine",0.231678864249707
"387","DietFishOil",0.178228302358409,0.12055039530913,1.47845473174414,0.144889152807676,"glutamine",0.29527545504437
"388","DietKetogenic",0.162339197557526,0.114848031277559,1.41351310729213,0.163039832091654,"glutamine",0.31277029013501
"389","DietLard",-0.0582716412758079,0.114848031277559,-0.507380410683576,0.613880358219958,"glutamine",0.749412385359429
"390","DietMilkFat",0.389399168779748,0.114848031277559,3.39056024250575,0.0012845731991443,"glutamine",0.0120749880719564
"391","DietOliveOil",0.187955211724192,0.114848031277559,1.63655580015953,0.107331749733125,"glutamine",0.248792515719622
"392","DietPalmOil",0.210567388946414,0.114848031277559,1.83344360895073,0.0720532838785779,"glutamine",0.195610359121627
"393","SEXM",0.00844420229407717,0.113476723953547,0.0744135184721573,0.940946534456003,"glyceric-acid",0.962709923688319
"394","DietCoconutOil",0.377835467120591,0.259220530661856,1.45758310947008,0.150540830010951,"glyceric-acid",0.2998205488727
"395","DietFishOil",0.417555269605884,0.266011275975026,1.56969011210294,0.122120924247951,"glyceric-acid",0.268024567360316
"396","DietKetogenic",0.0773994873869296,0.253428213694537,0.305409907833786,0.761186343456051,"glyceric-acid",0.851803765296057
"397","DietLard",0.0635367762202626,0.253428213694537,0.250709166489431,0.802956565930751,"glyceric-acid",0.877650199970821
"398","DietMilkFat",0.650043964109152,0.253428213694537,2.56500235168238,0.0130242936842177,"glyceric-acid",0.0627837746828953
"399","DietOliveOil",0.630860989275818,0.253428213694537,2.48930843207619,0.0157964182200982,"glyceric-acid",0.0711311766557715
"400","DietPalmOil",0.453914086053596,0.253428213694537,1.7910953142759,0.0786827899730518,"glyceric-acid",0.206963206935942
"401","SEXM",-0.145437409550664,0.139377300332846,-1.04347988663395,0.301209849374201,"glycerol-3-phosphate",0.468964403166457
"402","DietCoconutOil",0.914581425167566,0.318386506904157,2.87255083156799,0.00574116478672436,"glycerol-3-phosphate",0.0368135613195712
"403","DietFishOil",-0.201356173255696,0.326727210759734,-0.61628222757292,0.540205464398068,"glycerol-3-phosphate",0.693485938126497
"404","DietKetogenic",0.257732675824474,0.311272118389492,0.827997949697428,0.411186518502184,"glycerol-3-phosphate",0.569104621481797
"405","DietLard",0.310221566602252,0.311272118389491,0.996624973053562,0.323233638890861,"glycerol-3-phosphate",0.489077860052167
"406","DietMilkFat",0.219448602102252,0.311272118389491,0.705005649839985,0.483728806438418,"glycerol-3-phosphate",0.639304151918613
"407","DietOliveOil",0.340413479268918,0.311272118389491,1.09362020932104,0.278803613503302,"glycerol-3-phosphate",0.453043788335545
"408","DietPalmOil",0.163023500546696,0.311272118389491,0.523733064786441,0.602530853442482,"glycerol-3-phosphate",0.742792134079913
"409","SEXM",0.0913718444893525,0.0604121754514484,1.51247399727867,0.13603668695061,"glycine",0.284165523852385
"410","DietCoconutOil",0.202893541813564,0.138002540374467,1.47021599213332,0.147099799130622,"glycine",0.298071714375424
"411","DietFishOil",0.47002580621459,0.141617763682052,3.31897492231166,0.00159277063386326,"glycine",0.0140836140022234
"412","DietKetogenic",0.298690492000473,0.13491885539742,2.21385284599876,0.0309281299926355,"glycine",0.108682026890009
"413","DietLard",-0.144007976888416,0.13491885539742,-1.06736731840945,0.290385912776369,"glycine",0.460042950887534
"414","DietMilkFat",0.351046403000473,0.13491885539742,2.60190765750587,0.01183981103396,"glycine",0.058575907220644
"415","DietOliveOil",0.137712242944918,0.13491885539742,1.02070420431058,0.311784015667211,"glycine",0.474618582554135
"416","DietPalmOil",0.167115864889362,0.13491885539742,1.23863980610495,0.220645938007833,"glycine",0.386773299258486
"417","SEXM",-0.30699278437193,0.10051985284509,-3.05405127129496,0.00345235283749957,"guanidinoacetate",0.0253079618700554
"418","DietCoconutOil",0.259699267912194,0.229622504851502,1.13098351609805,0.262882436329569,"guanidinoacetate",0.439912176097526
"419","DietFishOil",1.28594460686777,0.235637876954311,5.4572916013715,1.13940004380956e-06,"guanidinoacetate",3.57012013726996e-05
"420","DietKetogenic",0.33776567040542,0.224491559677007,1.50458071070195,0.138051502593912,"guanidinoacetate",0.286110300133662
"421","DietLard",0.0544078531831973,0.224491559677007,0.24236035092579,0.809386381932191,"guanidinoacetate",0.879564391926312
"422","DietMilkFat",0.642492539072086,0.224491559677007,2.86198973358504,0.005910301767507,"guanidinoacetate",0.0373491338585316
"423","DietOliveOil",0.325124257183197,0.224491559677007,1.44826940331734,0.153117878508357,"guanidinoacetate",0.300802196357812
"424","DietPalmOil",0.401665471460975,0.224491559677007,1.78922304267867,0.0789872877534779,"guanidinoacetate",0.206963206935942
"425","SEXM",0.177980151266937,0.0816109774169093,2.18083592306126,0.0334121116801733,"histidine",0.113691891328011
"426","DietCoconutOil",0.130631984598307,0.186428019216558,0.700710038905482,0.486385347979021,"histidine",0.641061423118495
"427","DietFishOil",0.082283888992373,0.191311834532058,0.430103496700224,0.668771021912325,"histidine",0.786445360938265
"428","DietKetogenic",-0.0645509897896421,0.18226226052401,-0.354165418579008,0.72454503022947,"histidine",0.825603869818677
"429","DietLard",-0.13364558406742,0.18226226052401,-0.733259774586272,0.466458595467427,"histidine",0.625270701945642
"430","DietMilkFat",0.322875215543691,0.18226226052401,1.77148694751955,0.0819209192368565,"histidine",0.211472689226282
"431","DietOliveOil",0.193446867210358,0.18226226052401,1.06136545576792,0.293079883424305,"histidine",0.462046273239156
"432","DietPalmOil",0.250522487599247,0.18226226052401,1.37451651745669,0.174757094630798,"histidine",0.329366754792883
"433","SEXM",0.426192334047742,0.0809791179547901,5.26299056857697,2.31784130677327e-06,"hydroxyproline",6.01040228515e-05
"434","DietCoconutOil",-0.191385382679774,0.18498463118624,-1.03460153123256,0.305302317901169,"hydroxyproline",0.471026779028741
"435","DietFishOil",0.13383566048435,0.189830634371363,0.705026672473368,0.483715825286631,"hydroxyproline",0.639304151918613
"436","DietKetogenic",0.263233981975656,0.180851125189715,1.45552858296856,0.151106367051534,"hydroxyproline",0.2998205488727
"437","DietLard",-0.0783049822465661,0.180851125189715,-0.432980343165812,0.666692162656684,"hydroxyproline",0.786445360938265
"438","DietMilkFat",0.313721342197878,0.180851125189715,1.73469389183385,0.08829649355371,"hydroxyproline",0.222815312591913
"439","DietOliveOil",0.168241413642322,0.180851125189715,0.930275736276648,0.356221387119465,"hydroxyproline",0.51914434711984
"440","DietPalmOil",0.238068844864545,0.180851125189715,1.3163802249768,0.193409050901299,"hydroxyproline",0.352960042756886
"441","SEXM",0.669045390382776,0.127871651845852,5.23216350711807,2.5925998263193e-06,"hypotaurine",6.49878356464038e-05
"442","DietCoconutOil",-0.690108779775776,0.292103581186032,-2.36254816518756,0.0216492640598106,"hypotaurine",0.0838936708099097
"443","DietFishOil",-0.115268822953794,0.299755756805898,-0.384542482793531,0.702032901504299,"hypotaurine",0.810950448435073
"444","DietKetogenic",-1.00226063537257,0.285576488115131,-3.50960487674498,0.000893525103368569,"hypotaurine",0.0093323733018495
"445","DietLard",-0.940074427761457,0.285576488115131,-3.2918481278559,0.00172687712821218,"hypotaurine",0.0149265701197191
"446","DietMilkFat",-0.267222397872569,0.285576488115131,-0.935729687119191,0.353430182001649,"hypotaurine",0.51914434711984
"447","DietOliveOil",-0.604817337205902,0.285576488115131,-2.1178821169692,0.0386374687821167,"hypotaurine",0.126879373467912
"448","DietPalmOil",-0.481182264261457,0.285576488115131,-1.68495056241278,0.0975638707089181,"hypotaurine",0.237741999316123
"449","SEXM",-2.29776967233623,0.621295860476605,-3.69835020399714,0.00049593324464582,"hypoxanthine",0.00582721562458838
"450","DietCoconutOil",-2.31842611835387,1.41925706911215,-1.6335491073539,0.107963978714733,"hypoxanthine",0.248792515719622
"451","DietFishOil",-2.84862665433325,1.45643704581249,-1.95588725412029,0.055473936636406,"hypoxanthine",0.164237796655816
"452","DietKetogenic",0.105351521814941,1.38754358260159,0.0759266398086115,0.939748067080704,"hypoxanthine",0.962709923688319
"453","DietLard",-1.73174352429617,1.38754358260159,-1.24806423813313,0.217200844606102,"hypoxanthine",0.382517646706764
"454","DietMilkFat",-5.3564117531295,1.38754358260159,-3.8603556820078,0.000295583489900455,"hypoxanthine",0.00378456119234161
"455","DietOliveOil",-5.08332635379617,1.38754358260159,-3.66354355822477,0.000553457978787917,"hypoxanthine",0.00640308307766944
"456","DietPalmOil",-3.57865851735172,1.38754358260159,-2.57913233301247,0.0125586217106029,"hypoxanthine",0.0613252177037233
"457","SEXM",-1.34095769443414,0.512330689869058,-2.61736749515603,0.0113734475100596,"inosine",0.0566412750169855
"458","DietCoconutOil",-1.21585134963158,1.17034250439392,-1.03888506575366,0.303323120446677,"inosine",0.470307188816291
"459","DietFishOil",-2.47200340850189,1.20100171898709,-2.05828465473534,0.0442274945823528,"inosine",0.138981387695529
